user name,user level,positive or negative,total playing time,number of helpful,content,Action,Adventure,Racing,RPG,Simulation,Sports,Strategy
http://steamcommunity.com/id/niftys/,34,0,4.1 hrs on record,"
				16 of 20 people (80%) found this review helpful1 person found this review funny			","
Posted: June 27, 2014
												Very short game, I finished it in 4 hours. While playing, I didn't find the game to be that much fun, and I would not recommend it to anyone unless it was free.			",152,126,0,35,44,4,55
http://steamcommunity.com/profiles/76561198063683648/,17,1,5.6 hrs on record,"
				9 of 14 people (64%) found this review helpful			","
Posted: December 5, 2013
												8/10 nice, but short casual game (I finish it in 5.6h).			",0,0,0,0,0,0,0
http://steamcommunity.com/profiles/76561198042912733/,65,1,16.7 hrs on record,"
				5 of 7 people (71%) found this review helpful			","
Posted: November 28, 2012
												If you like Time Mangement/Tycoon games this is a good one,			",127,36,2,29,17,0,31
http://steamcommunity.com/profiles/76561198047114626/,13,1,8.7 hrs on record,"
				1 of 2 people (50%) found this review helpful			","
Posted: January 16, 2016
												I like this game			",0,0,0,0,0,0,0
