user name,user level,positive or negative,total playing time,number of helpful,content,Action,Adventure,Racing,RPG,Simulation,Sports,Strategy
http://steamcommunity.com/profiles/76561198094803808/,51,0,3.1,"
				2 of 4 people (50%) found this review helpful			","13
Product received for free
												interesting game, for about 10 minutes.			",623,196,16,87,59,7,84
