user name,positive or negative,total playing time,number of helpful,content
http://steamcommunity.com/id/TheThornZ/,1,3.3 ,"
				1 person found this review helpful			","er 24, 2016
												Dear Strong bad,Please come back to the internet full time, we miss you. Your friend with benifits,Miss galaxyI enjoyed all of these episodes, 1st was the best but the others had there moments.			"
http://steamcommunity.com/profiles/76561198088609873/,1,5.4 ,"
				1 of 2 people (50%) found this review helpful			"," 15, 2016
												Good fun			"
http://steamcommunity.com/profiles/76561198099773197/,1,6.3 ,"
				No ratings yet			","er 12, 2016
												I mean, it's Strong Bad. What's not to like?Just like the last episode, it's all point and click, in this episode you stick it to the man and set stuff on fire.			"
