user name,positive or negative,total playing time,number of helpful,content
http://steamcommunity.com/id/rigamaroller/,1,0.5 ,"
				2 of 3 people (67%) found this review helpful1 person found this review funny			","r 18, 2016
												guitars are pretty cool			"
http://steamcommunity.com/id/TheThornZ/,1,1.3 ,"
				0 of 1 people (0%) found this review helpful1 person found this review funny			","er 24, 2016
												Dear Strong bad,Please come back to the internet full time, we miss you. Your friend with benifits,Miss galaxyI enjoyed all of these episodes, 1st was the best but the others had there moments.			"
