user name,user level,positive or negative,total playing time,number of helpful,content,Action,Adventure,Racing,RPG,Simulation,Sports,Strategy
http://steamcommunity.com/id/LaggKid/,33,1,7.0 hrs on record,"
				6 of 8 people (75%) found this review helpful1 person found this review funny			","
Posted: March 25
												The only hope/wish I have for this game Developer please don't abadon it. If you need money make DLC.. Thanks!!! --- Edited, Updated review 3/27/2017 ---People cry about this game, cuz you can't make enough money, i drifted a little and over 200k... It is a little more slidy than usual car racing games, but it's arcade.. what do you want? Go buy Project cars if you want Sim.. Another thing crying about 7 dollars? Really you guys never gave money for homeless or poor people? You won't die cuz of that, maybe the DEV is greedy, who isn't nowadays? I care about my money, but not about 7 dollars, either quit crying or just get a job. Don't take it offensive, but truth hurts. E.G If you go out and drink that's wasted money too... or just steam acc lvling... (read the reviews...)If you liked Drift Streets Japan you will love this game. Arcadish drift! Hell yeah!+Modifications (hopefully we get more)+Cars+Soundtracks+Turbo tracks+Fuel comp and tire wear.+Online sessions+Physics+Bets (1v1 race)-No option for changing online maps-No Akina map (yet)-Car jumps a little over lamps etc. Sometimes annoying.-Not enough rims :( (at least not for me)-Engine swaps-No controller support.-Anti sping out! THE GAME IS TOO EASY NOW.I bought the game to support the developer, hopefully he is not going to mess up nor abadon this game. I pretty much like it. $7-$10 is not too much either. Right now I would give a weak 8/10. If you liked DSJ Must buy! :D Short review, sorry I have to go to drift! :)			",187,19,19,16,18,1,7
http://steamcommunity.com/id/Pr0gr3sSing/,11,0,0.6 hrs on record,"
				4 of 5 people (80%) found this review helpful1 person found this review funny			","
Posted: April 13
												Just don't... You would support a dev that steals content.			",121,18,14,5,34,2,6
http://steamcommunity.com/profiles/76561198323690709/,10,0,0.4 hrs on record,"
				5 of 7 people (71%) found this review helpful			","
Posted: April 9
												Bearly anyone plays this and controls kinda suck			",16,1,0,1,0,0,1
http://steamcommunity.com/profiles/76561198091797653/,5,0,0.4 hrs on record,"
				2 of 2 people (100%) found this review helpful			","
Posted: April 5
												i could not get my wheel working and the game was confusing			",6,5,5,0,19,0,0
http://steamcommunity.com/profiles/76561198210026583/,5,0,0.6 hrs on record,"
				4 of 6 people (67%) found this review helpful			","
Posted: April 7
												Game is completley broken, so broken it doesn't even start up. I'm getting a refund from this game and im gonna buy something actually play tested. Pro tip for game developers: test your game			",44,6,2,0,2,0,0
http://steamcommunity.com/id/hellyh/,2,0,0.3 hrs on record,"
				5 of 8 people (63%) found this review helpful			","
Posted: March 26
												dont get it itsa a waste and its really bad ",21,0,1,1,0,0,1
http://steamcommunity.com/id/Your-Mom-Gay/,13,0,0.4 hrs on record,"
				4 of 6 people (67%) found this review helpful			","
Posted: March 25
												I played the ""Drift Streets Japan"" from the same devs, and here are some PROS/CONS.+Pros   Big selection of cars, and some specials.   Big selection of tuning parts.   Nice Tracks and the online mode is working better.-Cons   The game feels choppy.   Some menues are just useless, for example the ""ECU"" Tuning.   You cant turn off music.   The Music just comes and goes at some points of the map.   No real body-customization.   The Regedit Unlimited Money and YEN Cheat still works.   The Auction menu also is just useless and just takes up place.   The game would be a lot better with some FPS Optimization.   The ""better graphics"" look like everything is made out of plastic.Honestly, I dont think the game is worth 10€.I bought it on sale for 7.50€ and I still feel ripped off.			",0,0,0,0,0,0,0
http://steamcommunity.com/id/WesleyYoko/,112,1,0.5 hrs on record,"
				1 person found this review helpful			","
Posted: April 23
Product received for free
												Well, it has potential to be honest but the game isn't finished yet, therefore I don't think this is worth 10 bucks. Anyway the game is simple and cool for those who like cars + drifting, you can't modify cars, just tune them up a little bit and give it a paint color. It kind of has some good graphics but not in the same time. Anyway, I'm not good in reviewing games but I think y'all should try it out if you really are into just drifting.(I got this game on a giveaway, just search it up cause I can't post the link here.) ",68,12,4,2,5,0,8
http://steamcommunity.com/id/xYoBx/,32,0,0.5 hrs on record,"
				1 person found this review helpful			","
Posted: April 23
												This game is complete garbage. The controls dont work with controllor or mouse and keyboard. DON""T BUY!			",442,65,17,52,43,7,59
http://steamcommunity.com/id/dcxdemo/,41,0,0.1 hrs on record,"
				1 person found this review helpful			","
Posted: April 23
												Sane people, please don't fund this scammer by purchasing his ""products"" on Steam. Another Drift Streets Japan here. Same stolen assets and brand cars. If you bought it for whatever reason you had there, please refund.			",606,148,26,66,36,11,80
http://steamcommunity.com/id/pumtac/,60,0,0.4 hrs on record,"
				2 of 3 people (67%) found this review helpful			","
Posted: March 24
												Wouldnt even pay 3euros for this. Honestly a massive disappointment			",47,5,3,4,3,0,22
http://steamcommunity.com/id/jKiff1998/,1,0,1.4 hrs on record,"
				2 of 3 people (67%) found this review helpful			","
Posted: April 22
												This should be free to play			",127,7,13,8,21,1,3
http://steamcommunity.com/profiles/76561198333809684/,12,0,0.4 hrs on record,"
				3 of 5 people (60%) found this review helpful			","
Posted: April 5
												cant even use a controller man if i could get my money back i would but they probably need it to fix there game ",4,0,2,0,1,0,0
http://steamcommunity.com/id/dum-fuk/,35,1,23.6 hrs on record,"
				3 of 5 people (60%) found this review helpful			","
Posted: March 24
												It's still in its early stages and has lots of potential.It does have its bugs but those will hopefully be sorted out in the near future.			",19,1,4,0,5,0,0
http://steamcommunity.com/id/dreamkiller_/,3,1,26.3 hrs on record,"
				2 of 4 people (50%) found this review helpful1 person found this review funny			","
Posted: March 24
												They have already released a useful patch - server browser and a reset when glitched.. I think this game will be decent. +1			",0,0,0,0,0,0,0
http://steamcommunity.com/id/Dan1ZBMWZ/,18,1,0.7 hrs on record,"
				1 of 2 people (50%) found this review helpful			","
Posted: April 24
Product received for free
												NFS 2015 CLONE 2017			",159,39,6,9,10,3,13
http://steamcommunity.com/id/877444/,15,1,29.0 hrs on record,"
				2 of 5 people (40%) found this review helpful			","
Posted: March 27
												Good Game,Realistic sounds sorry for bad eng and i want more online maps and more cars and car parts thank you :)AND HELP ME GUYS I CANT BUY ANYTHING???????			",20,1,2,0,3,0,0
http://steamcommunity.com/profiles/76561198137145245/,12,0,0.3 hrs on record,"
				2 of 3 people (67%) found this review helpful			","
Posted: March 28
												The good: decent price, Graphics are great, Car customization great, music great!The bad: Bugs and glitches, very hard with a keyboard, there are better options on the storeI'd wait a little while before buying this, to see how it comes along.  ",145,3,11,9,9,3,3
http://steamcommunity.com/id/Truematte/,38,0,0.1 hrs on record,"
				3 of 5 people (60%) found this review helpful			","
Posted: March 26
												Game is unrealistic and not fun or rewarding at all. Sure the imagination of all the jdm and german icons are there but the sounds are plain and bad, the graphics and models are not better to be honest. Thought it would be a great game, but falled flat for me after only 3 minutes (after spending 5 minutes on setting up controls that didnt not even work whilst loaded up into the game) These were my first impressions, Be aware of this one.			",104,1,9,9,13,2,18
http://steamcommunity.com/id/BurritoisLife/,16,1,62.0 hrs on record,"
				2 of 5 people (40%) found this review helpful			","
Posted: March 24
Product received for free
												DH was first a mobile game (go download it) now its the PC version but better.I started playing DH on mobile and ot hooked and was super hyped to see it come out on steam. This lived up to the hype from the community +repFeatures i like:The tuning variety(like the ECU tuning)The maps The variety of different cars from different countries teh Gameplaysingle player and multi playerIf you like to slide, i would 11/10 reccomend this gamebut keep in mind it just released as of 3/23/17			",23,3,3,4,4,1,0
http://steamcommunity.com/id/iShadowLTu/,35,0,2.5 hrs on record,"
				1 of 3 people (33%) found this review helpful			","
Posted: March 24
												I never write reviews for anything, but this is a special type of garbage.Even if someone gifts you this just delete it from your library.			",197,23,16,28,18,4,13
http://steamcommunity.com/id/Seasoned/,25,1,12.5 hrs on record,"
				1 of 3 people (33%) found this review helpful			","
Posted: March 27
												Really hope for a ranking system and some volvos<3 like volvo 244, 245, 744 and 745 yes i'm from sweden and driva an volvo 744. Good ♥♥♥♥ing game but need's new and bigger maps can't wait untill there's an big update			",46,0,3,0,5,0,1
http://steamcommunity.com/id/iGSniPzZ/,20,1,5.0 hrs on record,"
				0 of 1 people (0%) found this review helpful			","
Posted: April 2
												Very Nice!			",53,8,6,0,4,1,0
http://steamcommunity.com/id/projectoDKenta/,10,1,87.8 hrs on record,"
				1 of 3 people (33%) found this review helpful1 person found this review funny			","
Posted: March 26
												Starting off, I'd like to address all the unconstructive negative reviewers out there that simply can't not complain about bugs in a review of a new game, and also do not tune their cars properly and complain when the physics is bad.Anyone without a constructive negative review of this game days after its release has clearly not had enough time on it. You all need to think hard, and try harder.Until I have more time to feel out the game and learn how to control my car before writing an actual review like all you simple one track minded negative folk aren't doing I'm sure.I'm advising you to GET GOOD, until I saw the ECU tuning, Gear lengths(I think), and a few other options I was completely against the idea of this game.As I said, I'm waiting to fully review DHO when more maps come into mutliplayer, but for now coming from DSJ I do recommend this as IT IS BEING UPDATED FREQUENTLY and Drift Streets Japan is NOT, heres what I can tell you so far about settings.Tuning is pretty dead close to DSJ but has a bit more options to adjust your angles, as well as your power, I'm a keyboard player by the way, so I'm not gonna cry about your controllers and wheels not working for whatever reason in my future reviewCan't say I enjoy every car in the game but seeing the trailer has cars in it that aren't in this version, well one would assume there will be more maps and cars.			",11,1,1,2,0,0,0
http://steamcommunity.com/id/420BlazeItImPoorShit/,43,1,2.0 hrs on record,"
				0 of 1 people (0%) found this review helpful			","
Posted: April 3
												Lit			",38,1,0,3,4,0,2
http://steamcommunity.com/id/6590651/,18,1,0.3 hrs on record,"
				0 of 1 people (0%) found this review helpful			","
Posted: April 22
												pretty okay but needs real control menus and options, fix it.			",63,4,17,2,3,0,0
http://steamcommunity.com/id/LoveTheGalaxy/,7,1,1.9 hrs on record,"
				0 of 2 people (0%) found this review helpful2 people found this review funny			","
Posted: March 26
												Low spec - poor man's NFS 2015			",90,15,20,5,8,0,8
http://steamcommunity.com/id/sickcunt69420/,2,1,2.9 hrs on record,"
				0 of 2 people (0%) found this review helpful			","
Posted: March 25
												i really like drift streets japan but i had to refund this until there is further updates and sequential shift support for g29 as there was in the last game			",60,5,8,4,6,0,2
http://steamcommunity.com/profiles/76561197976322271/,30,1,8.1 hrs on record,"
				0 of 2 people (0%) found this review helpful			","
Posted: March 24
												If you enjoy Drifting, this game is lot off fun.It's pretty basic but there is enough customization to tweak setting to you're liking.Hope this game is kept updated, and its a good price.			",25,5,3,4,1,1,5
http://steamcommunity.com/id/TheRazor/,4,1,4.7 hrs on record,"
				0 of 2 people (0%) found this review helpful1 person found this review funny			","
Posted: April 1
												EN:It is so funny to look at people opinions where they crying that they spend that $7 or $10 on a game! JESUS CHRIST WORLD IS GONNA END!! I bought it just today, and yes there are MANY CON about this game, but let's face it and take it seriously. Devs propobly made this game on really tight budget, it is not AAA game, but Indie game! I spend 7 Pounds (about $10) today and I AM VERY HAPPY ABOUT THAT GAME! Maybe it's not the best spent money every, but I am supporting DEVs and I hope they will improve that game a lot. Let's talk about the PROPS!- Graphics looks very nice, but I thing some stuff is too shiny (at least 4 me)- LOTS OF CAR TO CHOOSE!- Physics is better than DSJ, but still needs improvements. Now it's easy to slide, but with max turbo it's just impossible. CONS- Game have many glitches (the city map most of them)- Cars not got any body mods, annoying because you have to buy new car to get body kit.- Not enough wheels and also mechanical tuning sucks a bit. I also cannot see the power out put like in DSJ ♥♥♥♥♥♥♥it!- Why is there no First Person Mode?Finally? Game is good, just it's not ready to give it as a FINAL product, but more like Early Access. It's like cutted DSJ with nicer graphics, and that sucks a lot!DSJ Was a great concept for a game... Why did you messed it up?Over all I give it very weak 7/10. Hope it will be improved, and people that say ""PHYSICS ISN""T Realistic"" If u want realism than buy Project Cars or Assetto Corsa not a Cheap Arcade game!Oh and give support for controllers			",8,1,4,0,1,0,1
http://steamcommunity.com/profiles/76561198284587963/,20,1,2.1 hrs on record,"
				0 of 3 people (0%) found this review helpful			","
Posted: April 12
												really diggin the physics of the game, however, the accumulation of money to purchase additional cars is a little silly. it feels like ill be playing for a long long time before i can earn enough for a new car. it could have been on my end, but it seems like the controller support needs work. my car was just roasting tires and not going anywhere without me touching the controller itself. the gearbox controlls are a little odd. it would be nicer if there was a shift up or down button vs using the numbers to select a gear. with maybe a hotspot button for a specific gear. many of my friends and myself are into lowered cars and drifting so the game itself is a very cool concept. the maps are a little small, but in all its still an enjoyable game. i would work on the money thing for sure though. its a little discouraging to keep me wanting to play more as it feels like im never going to get a reward for my efforts.			",0,0,0,0,0,0,0
http://steamcommunity.com/id/PiotrekPolska/,70,1,71.3 hrs on record,"
				1 of 6 people (17%) found this review helpful			","
Posted: March 25
												Awesome!			",105,13,17,4,9,3,6
http://steamcommunity.com/id/IST4RKI/,10,1,749.2 hrs on record,"
				0 of 4 people (0%) found this review helpful			","
Posted: March 25
Product received for free
												Love The Game 100% Would Recommend This. Love The Physics/Cars/Tracks. Cant Wait To See Future Updates.			",16,0,3,1,2,0,0
http://steamcommunity.com/profiles/76561198124109564/,10,0,0.1 hrs on record,"
				1 of 8 people (13%) found this review helpful			","
Posted: March 24
												Drift Horizon isn't a racing game. It's literally just a game about drifting. Many bugs + No goal and no customization settings pushed me to ask for a refund and give this a thumbs down.			",26,5,0,3,6,0,4
http://steamcommunity.com/id/SaudePower/,6,1,11.8 hrs on record,"
				1 of 10 people (10%) found this review helpful			","
Posted: March 24
												Good game!			",120,25,2,3,19,1,6
http://steamcommunity.com/id/llawlietvemo/,11,1,1.0 hrs on record,"
				3 of 15 people (20%) found this review helpful2 people found this review funny			","
Posted: March 24
												This game has a lot of potential, interesting game please keep it up devs and it can be another Initial D type thing imo.			",189,22,5,28,10,0,1
http://steamcommunity.com/id/TheRevReaper/,9,1,27.0 hrs on record,"
				2 of 14 people (14%) found this review helpful2 people found this review funny			","
Posted: March 24
												May be buggy, but its still extremely fun and it looks absolutely beautiful, 10/10 worth the money.			",29,1,2,1,1,0,0
http://steamcommunity.com/id/airperx/,4,1,2.6 hrs on record,"
				0 of 5 people (0%) found this review helpful			","
Posted: March 25
												great game, great physics, good car line up.please addlexus is200body kitsengine swapscarer mode more tracksa tutorial for suspension setup, gear setup and ecu setupgood game right imo only to get better!<3			",71,5,8,6,11,0,1
http://steamcommunity.com/id/Branigan/,12,1,2.0 hrs on record,"
				0 of 7 people (0%) found this review helpful			","
Posted: March 24
												It's a bit rough and ready but it's super fun. You can get really nerdy with changing loads of suspention settings. I managed to totally ruin my car by putting a massive turbo on it and then ruining the suspention settings. Which was both informative and funny. Hopefully I can learn to fix it. You can even remap your ECU that i'm scared to do but it seems like it will be fun to seee if the engine will actually explode. The game is so detailed that it probably will! It's also really relaxing when you get the hang of it and glide effortlessly round a corner or two. It's a great drifting game.			",164,23,7,39,20,1,22
http://steamcommunity.com/id/ghost479/,24,1,0.3 hrs on record,"
				7 of 22 people (32%) found this review helpful2 people found this review funny			","
Posted: March 23
												Played this game for a bit. Its really good! But the biggest thing is my controller freaked out just like it did in Drift Street Japan... And I fell through the map a couple times. But the game just came out so I cant talk to bad about it. If they keep it updated I say this will be a popular game. For the price might as well try it out! BUT if controller doesnt get fixed then the game will suck.Im planning on playing around with controller settings to see if that will fix it.**I also did what they said when setting up controller. Didnt work still sits and revs and hot brakes itself.**Link to video below! I managed to hit every pole in the game!


YouTube™ Video: Drift Horizon Online LET'S DO SOME DRIFTING! 

			Views: 2,154		

			Time to get our drift on! Im proud to say I hit every pole in the game! Only down fall I found SO far was the controller not wanting to work. The game feels just like Drift Street Japan....		

 ",50,7,10,3,30,0,2
http://steamcommunity.com/id/RIXKYYY/,27,1,44.8 hrs on record,"
				3 of 18 people (17%) found this review helpful1 person found this review funny			","
Posted: March 24
												The street and other map are well done, drifting and physics are also good, hope its gonna stay update and hope its gonna become a popular game!			",19,1,5,2,1,0,0
http://steamcommunity.com/id/naarls/,2,1,0.1 hrs on record,"
				1 of 21 people (5%) found this review helpful1 person found this review funny			","
Posted: March 24
												10/10 best dorito			",139,20,6,9,9,0,11
http://steamcommunity.com/id/vanillaice220/,10,0,4.6 hrs on record,"
				No ratings yet			","
Posted: March 24
												Do I recommend the game is a yes and no. The Pros: It is pretty fun game for the money and if you enjoy cars and drifting It's an okay game OVERALL, however its bad in the sense of how the physics feel, the sway of the cars, the drifting motion, the drifting backwards and zooming off into trees (Check con section). There is a little bit of content to keep yourself entertained.The Cons: There is a variety of cons for this game. Using a controller is super confusing and almost impossible, Might have to reconfigure yourself. Using a keyboard is just annoying because its either full throttle or nothing. The music is a headache and starts then changes and starts and stops. The sound is meh, it's just not what i was expecting. The feeling of the cars was confusing to much, as such it felt like i was on ice and it was lock diff no matter what with no traction. Sometimes when i over cook a drift it goes into what i call mega speed and i go really fast backwards. It was too easy to make money, I used the ae86 on the first drift track held it together for a long time and recieved i think it was over 150k. Easy to manipulate. If the game goes through some updates I will check them out as it is pretty fun to play and will update my review. If you're a dedicated 'car guy' i would say buy it. If you're just after a car game to drive around I would not recommend.			",99,11,6,4,13,1,5
http://steamcommunity.com/id/xurvivorz/,50,1,1.5 hrs on record,"
				No ratings yet			","
Posted: March 30
												I'll be honest here. No it isn't the most realistic drift simulation game I've everplayed. That's also due to the way the car reacts to sufaces for example, when you just wanna accelerate alittle, the wheels start to spin without any grip/traction at all even though you did not step on the gas. It is glitchy and choppy especially if you get only 30fps (but i usually get 60+). For the graphics, I wont expect much but its good enough considering the budget of the game. Though I think that the road must not look like  ICE   ( I hope that would be fixed soon ) .But I enjoyed it alot to be honest . Money isn't hard to get (if its hard then mabey you're sorta bad at this game :v). One thing that bothers me alot is the fact that i can upgrade my piston heads in a rotary engine (RX 7 FD) ... Seriously ? That's a downer for me.  I really hope that this would be fixed in future updates.I'm really happy that the devs really are working hard to fix the problems with this game. Kudos to you guys ~ :D			",99,15,4,2,3,0,2
http://steamcommunity.com/profiles/76561198168559030/,17,0,0.2 hrs on record,"
				No ratings yet			","
Posted: March 26
												I only played it for a few minuites and could already tell it would be a buggy / zero fun game. The graphics dont look as good as the picture, although i wouldnt say they are bad. Also the game is very arcady which might be okay for some but not everyone.Also the start screen is long and boring.I like the main menu but the rest of them such as the customisation menu is weird and is centered across the screen which looks odd.I like the music and the volume control that goes with it, seems to increase and decrease with car volume.If the game gets updated some and further polished, it could become a decent game for some. Just not really feeling it right now.Nice idea though :)			",9,2,4,1,4,0,0
http://steamcommunity.com/id/SUlClDAL/,23,1,16.7 hrs on record,"
				No ratings yet			","
Posted: March 28
												I can't really talk bad about this game as it is a new game. It features more in depth customization than DSJ (Engine wise that is). The body kits you see in the video are already on the cars and can't be removed BUT BEFORE YOU GET MAD, there is for 90% of the cars stock versions with no body kit. Overall I give this game a 9.5/10. to get that extra 0.5 just needs minor improvements like bug fixes. Those bugs aren't game breaking bugs either, most of the bugs people complained about have been fixed. I highly reccomend this game. Thanks for reading and THANK YOU JDM4iK for bringing us such an amazing game!			",32,1,7,0,6,0,0
http://steamcommunity.com/id/wyntflex/,17,1,2.2 hrs on record,"
				No ratings yet			","
Posted: April 18
Product received for free
Pros:Really good physics and handling in my opinion.Cars are really good, especially the supra.Good musicCons:Tends to microstutter sometimes.Controller support is horrible, or I'm just stupid to set it up properly. I tried to set up my xbox controller many times, but I failed. I can't shift with it no matter what I do. Triggers also doesn't work.Not many tracksCar names are reversed on the back of the car (wtf???)I don't know why people complain about earning money in the game. I pretty much bought all cars in 2 hours... You just need to drift in circles for a while and you get a lot of money. You get 100 dollars for 6 sec continous drift and 500 for 10 sec + you also get money for the points. The port are perfect for doing this. I even almost maxed out every car, though I went a little bit far with a x400+ combo and earned around 40mil points... XDI seriously want to like this game, but right now I have mixed feelings about it, but I'm gonna give it a positive, because I hope that it's gonna be better. It has a lot of potential, but it needs a lot of work. Please do take into consideration that I got this game for free, so for me it was worth it, though I don't know if I would have the same opinion if I'd bought in on my own money!!! ",447,180,26,92,76,12,87
